,number,value,datetime_start,datetime_complete,duration,params_activation,params_bottleneck_size,params_dropout_l1,params_dropout_l2,params_dropout_l3,params_dropout_l4,params_dropout_l5,params_dropout_l6,params_lr,params_n_layers,params_optimizer,user_attrs_bottleneck,user_attrs_decoder_dropout1,user_attrs_decoder_dropout2,user_attrs_decoder_dropout3,user_attrs_decoder_dropout4,user_attrs_decoder_dropout5,user_attrs_decoder_dropout6,user_attrs_decoder_final,user_attrs_decoder_layer1,user_attrs_decoder_layer2,user_attrs_decoder_layer3,user_attrs_decoder_layer4,user_attrs_decoder_layer5,user_attrs_decoder_layer6,user_attrs_encoder_dropout1,user_attrs_encoder_dropout2,user_attrs_encoder_dropout3,user_attrs_encoder_dropout4,user_attrs_encoder_dropout5,user_attrs_encoder_dropout6,user_attrs_encoder_layer1,user_attrs_encoder_layer2,user_attrs_encoder_layer3,user_attrs_encoder_layer4,user_attrs_encoder_layer5,user_attrs_encoder_layer6,state
109,109,0.5204482674598694,2023-04-05 10:46:27.908741,2023-04-05 10:46:28.186057,0 days 00:00:00.277316,4,60,0.03977950118575505,0.012375544081973822,,,,,0.001576475850550036,2,RMSprop,"[48, 60]",0.03977950118575505,0.012375544081973822,,,,,"[386, 193]","[60, 48]","[48, 386]",,,,,0.03977950118575505,0.012375544081973822,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
110,110,0.43970561027526855,2023-04-05 10:46:28.186779,2023-04-05 10:46:28.603324,0 days 00:00:00.416545,4,110,0.06236003856294942,0.03380184641588475,,,,,0.0032912377370025916,2,Adam,"[48, 110]",0.06236003856294942,0.03380184641588475,,,,,"[386, 193]","[110, 48]","[48, 386]",,,,,0.06236003856294942,0.03380184641588475,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
111,111,0.13276435434818268,2023-04-05 10:46:28.604244,2023-04-05 10:46:38.352363,0 days 00:00:09.748119,4,55,0.0003901606212185615,0.042949815411435374,,,,,0.004907961617820255,2,Adam,"[48, 55]",0.0003901606212185615,0.042949815411435374,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.0003901606212185615,0.042949815411435374,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
112,112,0.2845195233821869,2023-04-05 10:46:38.353326,2023-04-05 10:46:48.084133,0 days 00:00:09.730807,4,64,0.024856362066547982,0.05039503684349883,,,,,0.004917593778005267,2,Adam,"[48, 64]",0.024856362066547982,0.05039503684349883,,,,,"[386, 193]","[64, 48]","[48, 386]",,,,,0.024856362066547982,0.05039503684349883,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
113,113,0.5541175603866577,2023-04-05 10:46:48.085311,2023-04-05 10:46:48.337670,0 days 00:00:00.252359,4,56,0.012155933933653733,0.026094445786438627,,,,,0.0025720830560600205,2,Adam,"[48, 56]",0.012155933933653733,0.026094445786438627,,,,,"[386, 193]","[56, 48]","[48, 386]",,,,,0.012155933933653733,0.026094445786438627,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
114,114,0.10872822254896164,2023-04-05 10:46:48.338402,2023-04-05 10:46:58.079800,0 days 00:00:09.741398,4,55,0.0008306138874308588,0.013124218599335182,,,,,0.006343544065413531,2,Adam,"[48, 55]",0.0008306138874308588,0.013124218599335182,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.0008306138874308588,0.013124218599335182,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
115,115,0.6587376594543457,2023-04-05 10:46:58.080703,2023-04-05 10:47:07.829684,0 days 00:00:09.748981,4,55,0.04416996411420976,0.011212375617732237,,,,,0.006576090386859113,2,Adam,"[48, 55]",0.04416996411420976,0.011212375617732237,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.04416996411420976,0.011212375617732237,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
116,116,0.5253849625587463,2023-04-05 10:47:07.830867,2023-04-05 10:47:08.051796,0 days 00:00:00.220929,5,61,2.3552802891934003e-05,0.040510717357165396,,,,,0.007805292196280891,2,Adam,"[48, 61]",2.3552802891934003e-05,0.040510717357165396,,,,,"[386, 193]","[61, 48]","[48, 386]",,,,,2.3552802891934003e-05,0.040510717357165396,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
117,117,0.4692036211490631,2023-04-05 10:47:08.052757,2023-04-05 10:47:08.468134,0 days 00:00:00.415377,4,58,0.023114233307349432,0.017589374107519398,,,,,0.005651603711733599,2,Adam,"[48, 58]",0.023114233307349432,0.017589374107519398,,,,,"[386, 193]","[58, 48]","[48, 386]",,,,,0.023114233307349432,0.017589374107519398,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
118,118,0.5798598527908325,2023-04-05 10:47:08.468876,2023-04-05 10:47:08.690436,0 days 00:00:00.221560,1,53,0.021976195661944333,0.02971881959370768,,,,,0.004434587215081921,2,Adam,"[48, 53]",0.021976195661944333,0.02971881959370768,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.021976195661944333,0.02971881959370768,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
119,119,0.516105592250824,2023-04-05 10:47:08.691092,2023-04-05 10:47:08.912376,0 days 00:00:00.221284,4,52,0.03384497926195825,0.048514902639738,,,,,0.003684302374410278,2,Adam,"[48, 52]",0.03384497926195825,0.048514902639738,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,0.03384497926195825,0.048514902639738,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
120,120,0.9979416728019714,2023-04-05 10:47:08.913091,2023-04-05 10:47:09.118316,0 days 00:00:00.205225,4,56,0.05255923282107237,0.007034621542067734,,,,,0.00648255353659296,2,SGD,"[48, 56]",0.05255923282107237,0.007034621542067734,,,,,"[386, 193]","[56, 48]","[48, 386]",,,,,0.05255923282107237,0.007034621542067734,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
121,121,0.14080335199832916,2023-04-05 10:47:09.119095,2023-04-05 10:47:18.871715,0 days 00:00:09.752620,4,48,0.009750151708557949,0.06781760838942182,,,,,0.00518224291332528,2,Adam,"[48, 48]",0.009750151708557949,0.06781760838942182,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,0.009750151708557949,0.06781760838942182,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
122,122,0.5488982796669006,2023-04-05 10:47:18.872770,2023-04-05 10:47:19.096025,0 days 00:00:00.223255,4,49,0.011847645270341668,0.059272425495619674,,,,,0.004956423456512614,2,Adam,"[48, 49]",0.011847645270341668,0.059272425495619674,,,,,"[386, 193]","[49, 48]","[48, 386]",,,,,0.011847645270341668,0.059272425495619674,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
123,123,0.344679594039917,2023-04-05 10:47:19.096740,2023-04-05 10:47:19.898921,0 days 00:00:00.802181,4,51,0.0009925056854744802,0.037773313799017924,,,,,0.0037933457195620897,2,Adam,"[48, 51]",0.0009925056854744802,0.037773313799017924,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.0009925056854744802,0.037773313799017924,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
124,124,0.13892102241516113,2023-04-05 10:47:19.899742,2023-04-05 10:47:29.693073,0 days 00:00:09.793331,4,46,0.01976656468279207,0.0653225410136307,,,,,0.007941668397171748,2,Adam,"[48, 46]",0.01976656468279207,0.0653225410136307,,,,,"[386, 193]","[46, 48]","[48, 386]",,,,,0.01976656468279207,0.0653225410136307,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
125,125,0.36077526211738586,2023-04-05 10:47:29.694058,2023-04-05 10:47:39.488199,0 days 00:00:09.794141,4,46,0.021594510217996046,0.07137879827768981,,,,,0.007992211267772794,2,Adam,"[48, 46]",0.021594510217996046,0.07137879827768981,,,,,"[386, 193]","[46, 48]","[48, 386]",,,,,0.021594510217996046,0.07137879827768981,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
126,126,0.34018391370773315,2023-04-05 10:47:39.489169,2023-04-05 10:47:40.292387,0 days 00:00:00.803218,4,43,0.033238235169685,0.027836837948089242,,,,,0.005929712166974283,2,Adam,"[48, 43]",0.033238235169685,0.027836837948089242,,,,,"[386, 193]","[43, 48]","[48, 386]",,,,,0.033238235169685,0.027836837948089242,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
127,127,0.5407246947288513,2023-04-05 10:47:40.293328,2023-04-05 10:47:40.549691,0 days 00:00:00.256363,4,48,0.01921705780405724,0.049936138912630226,,,,,0.007660114282324118,2,Adam,"[48, 48]",0.01921705780405724,0.049936138912630226,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,0.01921705780405724,0.049936138912630226,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
128,128,0.31794407963752747,2023-04-05 10:47:40.550391,2023-04-05 10:47:41.542880,0 days 00:00:00.992489,4,58,0.041036437061882515,0.0667317579772189,,,,,0.004892887918842045,2,Adam,"[48, 58]",0.041036437061882515,0.0667317579772189,,,,,"[386, 193]","[58, 48]","[48, 386]",,,,,0.041036437061882515,0.0667317579772189,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
129,129,0.7241314649581909,2023-04-05 10:47:41.543607,2023-04-05 10:47:41.757797,0 days 00:00:00.214190,0,40,0.0008399779352429551,0.022304799039339785,,,,,0.002873923297224403,2,Adagrad,"[48, 40]",0.0008399779352429551,0.022304799039339785,,,,,"[386, 193]","[40, 48]","[48, 386]",,,,,0.0008399779352429551,0.022304799039339785,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
130,130,0.5070851445198059,2023-04-05 10:47:41.758472,2023-04-05 10:47:51.519796,0 days 00:00:09.761324,2,55,0.07011773117333274,0.03917269626449593,,,,,0.006841895208942215,2,Adam,"[48, 55]",0.07011773117333274,0.03917269626449593,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.07011773117333274,0.03917269626449593,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
131,131,0.3208490312099457,2023-04-05 10:47:51.520802,2023-04-05 10:47:52.321332,0 days 00:00:00.800530,4,50,0.009565081785796407,0.05511936145375783,,,,,0.0055808280435222695,2,Adam,"[48, 50]",0.009565081785796407,0.05511936145375783,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.009565081785796407,0.05511936145375783,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
132,132,0.11566486209630966,2023-04-05 10:47:52.322086,2023-04-05 10:48:02.078028,0 days 00:00:09.755942,4,53,0.014018952151385829,0.00045894779108533734,,,,,0.004341140686403587,2,Adam,"[48, 53]",0.014018952151385829,0.00045894779108533734,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.014018952151385829,0.00045894779108533734,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
133,133,0.26104262471199036,2023-04-05 10:48:02.079198,2023-04-05 10:48:03.727940,0 days 00:00:01.648742,4,45,0.027806059996241958,0.00487704153671838,,,,,0.004196872024644078,2,Adam,"[48, 45]",0.027806059996241958,0.00487704153671838,,,,,"[386, 193]","[45, 48]","[48, 386]",,,,,0.027806059996241958,0.00487704153671838,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
134,134,0.3833267390727997,2023-04-05 10:48:03.731619,2023-04-05 10:48:04.362520,0 days 00:00:00.630901,4,54,0.020174037136095363,0.016351300230339615,,,,,0.010991554330102633,2,Adam,"[48, 54]",0.020174037136095363,0.016351300230339615,,,,,"[386, 193]","[54, 48]","[48, 386]",,,,,0.020174037136095363,0.016351300230339615,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
135,135,0.3629653751850128,2023-04-05 10:48:04.363242,2023-04-05 10:48:14.139781,0 days 00:00:09.776539,4,37,8.52087957153129e-05,0.00012908485608103745,,,,,0.00680190616788128,2,Adam,"[48, 37]",8.52087957153129e-05,0.00012908485608103745,,,,,"[386, 193]","[37, 48]","[48, 386]",,,,,8.52087957153129e-05,0.00012908485608103745,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
136,136,0.2763298451900482,2023-04-05 10:48:14.141955,2023-04-05 10:48:15.586307,0 days 00:00:01.444352,4,43,0.013558579600214667,0.03490774706822579,,,,,0.008601120797499617,2,Adam,"[48, 43]",0.013558579600214667,0.03490774706822579,,,,,"[386, 193]","[43, 48]","[48, 386]",,,,,0.013558579600214667,0.03490774706822579,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
137,137,0.8341665267944336,2023-04-05 10:48:15.587080,2023-04-05 10:48:15.803081,0 days 00:00:00.216001,4,47,0.03331441671096916,0.01798469048641435,,,,,0.004881761587202765,2,RMSprop,"[48, 47]",0.03331441671096916,0.01798469048641435,,,,,"[386, 193]","[47, 48]","[48, 386]",,,,,0.03331441671096916,0.01798469048641435,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
138,138,0.300350159406662,2023-04-05 10:48:15.803856,2023-04-05 10:48:17.375995,0 days 00:00:01.572139,4,51,0.04700827278411632,0.045973028242634315,,,,,0.008502735211674368,2,Adam,"[48, 51]",0.04700827278411632,0.045973028242634315,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.04700827278411632,0.045973028242634315,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
139,139,0.5302429795265198,2023-04-05 10:48:17.376745,2023-04-05 10:48:17.600564,0 days 00:00:00.223819,4,32,0.056657207891203785,0.026065760520641204,,,,,0.003082686774782956,2,Adam,"[48, 32]",0.056657207891203785,0.026065760520641204,,,,,"[386, 193]","[32, 48]","[48, 386]",,,,,0.056657207891203785,0.026065760520641204,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
140,140,0.19019277393817902,2023-04-05 10:48:17.601495,2023-04-05 10:48:27.363543,0 days 00:00:09.762048,4,59,0.009393523655847605,0.06380276870417467,,,,,0.006057815543044651,2,Adam,"[48, 59]",0.009393523655847605,0.06380276870417467,,,,,"[386, 193]","[59, 48]","[48, 386]",,,,,0.009393523655847605,0.06380276870417467,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
141,141,0.5315320491790771,2023-04-05 10:48:27.364454,2023-04-05 10:48:27.586743,0 days 00:00:00.222289,4,53,0.010648686964045573,0.08019163203876652,,,,,0.0036310847254064373,2,Adam,"[48, 53]",0.010648686964045573,0.08019163203876652,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.010648686964045573,0.08019163203876652,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
142,142,0.4055235981941223,2023-04-05 10:48:27.588900,2023-04-05 10:48:28.004635,0 days 00:00:00.415735,4,50,0.022378036308091008,0.04223130203036353,,,,,0.004356534491840364,2,Adam,"[48, 50]",0.022378036308091008,0.04223130203036353,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.022378036308091008,0.04223130203036353,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
143,143,0.41215044260025024,2023-04-05 10:48:28.005393,2023-04-05 10:48:28.420095,0 days 00:00:00.414702,4,55,0.016184625332119326,0.09120621888294395,,,,,0.0034799737256772404,2,Adam,"[48, 55]",0.016184625332119326,0.09120621888294395,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.016184625332119326,0.09120621888294395,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
144,144,0.31128671765327454,2023-04-05 10:48:28.420917,2023-04-05 10:48:29.637915,0 days 00:00:01.216998,4,53,0.02855630299577912,0.010932622701539198,,,,,0.005325776457138392,2,Adam,"[48, 53]",0.02855630299577912,0.010932622701539198,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.02855630299577912,0.010932622701539198,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
145,145,0.6139876842498779,2023-04-05 10:48:29.638868,2023-04-05 10:48:29.862444,0 days 00:00:00.223576,5,48,6.424696832091977e-05,0.10486536284799752,,,,,0.0026829481743645316,2,Adam,"[48, 48]",6.424696832091977e-05,0.10486536284799752,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,6.424696832091977e-05,0.10486536284799752,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
146,146,0.35730215907096863,2023-04-05 10:48:29.863179,2023-04-05 10:48:30.665111,0 days 00:00:00.801932,4,57,0.010419707303232686,0.05491128552810266,,,,,0.00415911248639831,2,Adam,"[48, 57]",0.010419707303232686,0.05491128552810266,,,,,"[386, 193]","[57, 48]","[48, 386]",,,,,0.010419707303232686,0.05491128552810266,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
147,147,0.5235675573348999,2023-04-05 10:48:30.665874,2023-04-05 10:48:30.928298,0 days 00:00:00.262424,4,51,0.0365600430387973,0.0705559577503456,,,,,0.012350954145762047,2,Adam,"[48, 51]",0.0365600430387973,0.0705559577503456,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.0365600430387973,0.0705559577503456,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
148,148,0.5665271878242493,2023-04-05 10:48:30.929028,2023-04-05 10:48:31.151621,0 days 00:00:00.222593,1,45,0.01970438197252221,0.032771093832759356,,,,,0.006776610565129212,2,Adam,"[48, 45]",0.01970438197252221,0.032771093832759356,,,,,"[386, 193]","[45, 48]","[48, 386]",,,,,0.01970438197252221,0.032771093832759356,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
149,149,0.6068332195281982,2023-04-05 10:48:31.152333,2023-04-05 10:48:31.378649,0 days 00:00:00.226316,4,49,0.045354086122231525,0.07618682626895854,,,,,0.0020481177158046264,2,Adam,"[48, 49]",0.045354086122231525,0.07618682626895854,,,,,"[386, 193]","[49, 48]","[48, 386]",,,,,0.045354086122231525,0.07618682626895854,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
150,150,1.059753179550171,2023-04-05 10:48:31.379367,2023-04-05 10:48:31.587618,0 days 00:00:00.208251,4,52,9.810473016569853e-05,0.12396077070370493,,,,,0.0031686818124120205,2,SGD,"[48, 52]",9.810473016569853e-05,0.12396077070370493,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,9.810473016569853e-05,0.12396077070370493,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
151,151,0.5634058117866516,2023-04-05 10:48:31.588354,2023-04-05 10:48:31.814571,0 days 00:00:00.226217,4,48,0.010549066577734445,0.08334088905778601,,,,,0.002285377653788545,2,Adam,"[48, 48]",0.010549066577734445,0.08334088905778601,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,0.010549066577734445,0.08334088905778601,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
152,152,0.5133533477783203,2023-04-05 10:48:31.815265,2023-04-05 10:48:32.105348,0 days 00:00:00.290083,4,47,0.009436577720774317,0.09867431099973015,0.005828173370166001,,,,0.0046302582169366335,3,Adam,"[48, 47]",0.009436577720774317,0.09867431099973015,0.005828173370166001,,,,"[1302, 193]","[47, 48]","[48, 386]","[386, 1302]",,,,0.009436577720774317,0.09867431099973015,0.005828173370166001,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
153,153,0.16346287727355957,2023-04-05 10:48:32.106101,2023-04-05 10:48:41.865458,0 days 00:00:09.759357,4,55,0.028182560868911667,0.11113028359669262,,,,,0.00542505571085845,2,Adam,"[48, 55]",0.028182560868911667,0.11113028359669262,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.028182560868911667,0.11113028359669262,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
154,154,0.5286001563072205,2023-04-05 10:48:41.866411,2023-04-05 10:48:42.090357,0 days 00:00:00.223946,4,53,0.016968609160676468,0.058078348972445126,,,,,0.0024048969903159812,2,Adam,"[48, 53]",0.016968609160676468,0.058078348972445126,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.016968609160676468,0.058078348972445126,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
155,155,0.40255868434906006,2023-04-05 10:48:42.091090,2023-04-05 10:48:42.539837,0 days 00:00:00.448747,4,50,0.02541853886571794,0.0230637139141513,,,,,0.004065051446219015,2,Adam,"[48, 50]",0.02541853886571794,0.0230637139141513,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.02541853886571794,0.0230637139141513,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
156,156,0.5745819807052612,2023-04-05 10:48:42.540736,2023-04-05 10:48:42.765978,0 days 00:00:00.225242,4,42,0.03901001616384969,0.0892171109476686,,,,,0.0016322329195173687,2,Adam,"[48, 42]",0.03901001616384969,0.0892171109476686,,,,,"[386, 193]","[42, 48]","[48, 386]",,,,,0.03901001616384969,0.0892171109476686,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
157,157,0.5714300274848938,2023-04-05 10:48:42.766704,2023-04-05 10:48:42.990472,0 days 00:00:00.223768,3,57,0.010490807735696921,0.046433458622753325,,,,,0.0034745631946970917,2,Adam,"[48, 57]",0.010490807735696921,0.046433458622753325,,,,,"[386, 193]","[57, 48]","[48, 386]",,,,,0.010490807735696921,0.046433458622753325,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
158,158,0.4618634581565857,2023-04-05 10:48:42.991406,2023-04-05 10:48:43.387486,0 days 00:00:00.396080,4,46,0.0008128309239799625,0.009408009066425731,,,,,0.007837438313151661,2,Adagrad,"[48, 46]",0.0008128309239799625,0.009408009066425731,,,,,"[386, 193]","[46, 48]","[48, 386]",,,,,0.0008128309239799625,0.009408009066425731,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
159,159,0.5255961418151855,2023-04-05 10:48:43.389635,2023-04-05 10:48:43.613993,0 days 00:00:00.224358,4,44,0.01893899804212405,0.1346947358865549,,,,,0.005847273728428287,2,Adam,"[48, 44]",0.01893899804212405,0.1346947358865549,,,,,"[386, 193]","[44, 48]","[48, 386]",,,,,0.01893899804212405,0.1346947358865549,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
160,160,0.6667943000793457,2023-04-05 10:48:43.614696,2023-04-05 10:48:43.838746,0 days 00:00:00.224050,0,60,0.10477879588482221,0.03445906127977485,,,,,0.002754640111802853,2,Adam,"[48, 60]",0.10477879588482221,0.03445906127977485,,,,,"[386, 193]","[60, 48]","[48, 386]",,,,,0.10477879588482221,0.03445906127977485,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
161,161,0.2914585471153259,2023-04-05 10:48:43.839480,2023-04-05 10:48:53.581918,0 days 00:00:09.742438,4,50,0.008495589221769252,0.06312254710747169,,,,,0.00863487536925496,2,Adam,"[48, 50]",0.008495589221769252,0.06312254710747169,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.008495589221769252,0.06312254710747169,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
162,162,0.1749892383813858,2023-04-05 10:48:53.582882,2023-04-05 10:49:03.322449,0 days 00:00:09.739567,4,52,0.0002451015992934098,0.07692525225879092,,,,,0.009589418810620972,2,Adam,"[48, 52]",0.0002451015992934098,0.07692525225879092,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,0.0002451015992934098,0.07692525225879092,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
163,163,0.40002521872520447,2023-04-05 10:49:03.323560,2023-04-05 10:49:03.739749,0 days 00:00:00.416189,4,48,0.029094194805853846,0.06813640342298691,,,,,0.01051851335805146,2,Adam,"[48, 48]",0.029094194805853846,0.06813640342298691,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,0.029094194805853846,0.06813640342298691,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
164,164,0.5498856902122498,2023-04-05 10:49:03.740504,2023-04-05 10:49:03.968305,0 days 00:00:00.227801,4,55,0.01715977178822789,0.047641257540759444,,,,,0.014447290013128045,2,Adam,"[48, 55]",0.01715977178822789,0.047641257540759444,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.01715977178822789,0.047641257540759444,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
165,165,0.11072555929422379,2023-04-05 10:49:03.969186,2023-04-05 10:49:13.718413,0 days 00:00:09.749227,4,50,0.009240822958960775,0.00039258426846227137,,,,,0.00696107498135401,2,Adam,"[48, 50]",0.009240822958960775,0.00039258426846227137,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.009240822958960775,0.00039258426846227137,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
166,166,0.28626376390457153,2023-04-05 10:49:13.719617,2023-04-05 10:49:23.453575,0 days 00:00:09.733958,2,54,0.03778284318774833,0.014999597636875958,,,,,0.006821115072005416,2,Adam,"[48, 54]",0.03778284318774833,0.014999597636875958,,,,,"[386, 193]","[54, 48]","[48, 386]",,,,,0.03778284318774833,0.014999597636875958,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
167,167,0.8208184242248535,2023-04-05 10:49:23.454767,2023-04-05 10:49:23.671565,0 days 00:00:00.216798,4,52,0.010959308506384506,0.00015470357966793332,,,,,0.004555862453231544,2,RMSprop,"[48, 52]",0.010959308506384506,0.00015470357966793332,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,0.010959308506384506,0.00015470357966793332,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
168,168,0.5758219361305237,2023-04-05 10:49:23.672258,2023-04-05 10:49:23.962867,0 days 00:00:00.290609,4,46,0.026866449568833314,0.02448357879175964,,,,,0.005126545501520967,2,Adam,"[48, 46]",0.026866449568833314,0.02448357879175964,,,,,"[386, 193]","[46, 48]","[48, 386]",,,,,0.026866449568833314,0.02448357879175964,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
169,169,0.3583467900753021,2023-04-05 10:49:23.963579,2023-04-05 10:49:24.575933,0 days 00:00:00.612354,4,49,0.1211390741318103,0.03429213639913013,,,,,0.006059015462027714,2,Adam,"[48, 49]",0.1211390741318103,0.03429213639913013,,,,,"[386, 193]","[49, 48]","[48, 386]",,,,,0.1211390741318103,0.03429213639913013,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
170,170,0.5124331116676331,2023-04-05 10:49:24.576631,2023-04-05 10:49:24.800254,0 days 00:00:00.223623,4,57,0.212039507433189,0.010418969395939812,,,,,0.004180089342024873,2,Adam,"[48, 57]",0.212039507433189,0.010418969395939812,,,,,"[386, 193]","[57, 48]","[48, 386]",,,,,0.212039507433189,0.010418969395939812,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
171,171,0.30378440022468567,2023-04-05 10:49:24.801023,2023-04-05 10:49:34.561934,0 days 00:00:09.760911,4,50,0.008433458255431564,0.059612728097395665,,,,,0.007346353354001456,2,Adam,"[48, 50]",0.008433458255431564,0.059612728097395665,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.008433458255431564,0.059612728097395665,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
172,172,0.517133891582489,2023-04-05 10:49:34.562919,2023-04-05 10:49:34.788609,0 days 00:00:00.225690,4,53,0.02015452174762171,0.01915916303581125,,,,,0.0034662656655716525,2,Adam,"[48, 53]",0.02015452174762171,0.01915916303581125,,,,,"[386, 193]","[53, 48]","[48, 386]",,,,,0.02015452174762171,0.01915916303581125,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
173,173,0.5440749526023865,2023-04-05 10:49:34.789311,2023-04-05 10:49:35.014556,0 days 00:00:00.225245,4,48,0.00012648934952651616,0.24415482768944663,,,,,0.011678738060846483,2,Adam,"[48, 48]",0.00012648934952651616,0.24415482768944663,,,,,"[386, 193]","[48, 48]","[48, 386]",,,,,0.00012648934952651616,0.24415482768944663,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
174,174,0.24305638670921326,2023-04-05 10:49:35.015313,2023-04-05 10:49:44.766687,0 days 00:00:09.751374,4,51,0.011932969427491327,0.04158605000982228,,,,,0.0058332900724449525,2,Adam,"[48, 51]",0.011932969427491327,0.04158605000982228,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.011932969427491327,0.04158605000982228,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
