,number,value,datetime_start,datetime_complete,duration,params_activation,params_bottleneck_size,params_dropout_l1,params_dropout_l2,params_dropout_l3,params_dropout_l4,params_dropout_l5,params_dropout_l6,params_lr,params_n_layers,params_optimizer,user_attrs_bottleneck,user_attrs_decoder_dropout1,user_attrs_decoder_dropout2,user_attrs_decoder_dropout3,user_attrs_decoder_dropout4,user_attrs_decoder_dropout5,user_attrs_decoder_dropout6,user_attrs_decoder_final,user_attrs_decoder_layer1,user_attrs_decoder_layer2,user_attrs_decoder_layer3,user_attrs_decoder_layer4,user_attrs_decoder_layer5,user_attrs_decoder_layer6,user_attrs_encoder_dropout1,user_attrs_encoder_dropout2,user_attrs_encoder_dropout3,user_attrs_encoder_dropout4,user_attrs_encoder_dropout5,user_attrs_encoder_dropout6,user_attrs_encoder_layer1,user_attrs_encoder_layer2,user_attrs_encoder_layer3,user_attrs_encoder_layer4,user_attrs_encoder_layer5,user_attrs_encoder_layer6,state
227,227,0.12683643400669098,2023-04-05 17:24:34.172102,2023-04-05 17:24:45.092008,0 days 00:00:10.919906,2,54,0.0012901907739715185,0.10792231848585737,0.1997108823832976,,,,0.0015220446630272414,3,Adam,"[48, 54]",0.0012901907739715185,0.10792231848585737,0.1997108823832976,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.0012901907739715185,0.10792231848585737,0.1997108823832976,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
228,228,0.32499679923057556,2023-04-05 17:24:45.093289,2023-04-05 17:24:45.784960,0 days 00:00:00.691671,2,53,0.017211653149473625,0.09791852981223992,0.21163321467649043,,,,0.0010545782200430955,3,Adam,"[48, 53]",0.017211653149473625,0.09791852981223992,0.21163321467649043,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.017211653149473625,0.09791852981223992,0.21163321467649043,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
229,229,0.49638694524765015,2023-04-05 17:24:45.785677,2023-04-05 17:24:46.036115,0 days 00:00:00.250438,2,49,0.0005760375872518372,0.10903264481102146,0.19469642586925148,,,,0.0017430666220151563,3,Adagrad,"[48, 49]",0.0005760375872518372,0.10903264481102146,0.19469642586925148,,,,"[1302, 193]","[49, 48]","[48, 386]","[386, 1302]",,,,0.0005760375872518372,0.10903264481102146,0.19469642586925148,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
230,230,0.9988289475440979,2023-04-05 17:24:46.036923,2023-04-05 17:24:46.275711,0 days 00:00:00.238788,2,57,0.03576571973769505,0.08756466361021453,0.20380284463941628,,,,0.0022490086439272685,3,SGD,"[48, 57]",0.03576571973769505,0.08756466361021453,0.20380284463941628,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.03576571973769505,0.08756466361021453,0.20380284463941628,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
231,231,0.13611356914043427,2023-04-05 17:24:46.276471,2023-04-05 17:24:57.182241,0 days 00:00:10.905770,2,55,0.008871420236119285,0.13082056138597106,0.18480631300177822,,,,0.0016147645195484137,3,Adam,"[48, 55]",0.008871420236119285,0.13082056138597106,0.18480631300177822,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.008871420236119285,0.13082056138597106,0.18480631300177822,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
232,232,0.3033232092857361,2023-04-05 17:24:57.183233,2023-04-05 17:24:58.087122,0 days 00:00:00.903889,2,54,0.009743248595039175,0.12598780251043443,0.1854857227139743,,,,0.0013976092616133375,3,Adam,"[48, 54]",0.009743248595039175,0.12598780251043443,0.1854857227139743,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.009743248595039175,0.12598780251043443,0.1854857227139743,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
233,233,0.5074257850646973,2023-04-05 17:24:58.087895,2023-04-05 17:24:58.349365,0 days 00:00:00.261470,2,51,0.21825865781621218,0.1311039706184175,0.17179548236521902,,,,0.0016400707511793644,3,Adam,"[48, 51]",0.21825865781621218,0.1311039706184175,0.17179548236521902,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.21825865781621218,0.1311039706184175,0.17179548236521902,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
234,234,0.1454521268606186,2023-04-05 17:24:58.350447,2023-04-05 17:25:09.179862,0 days 00:00:10.829415,2,56,0.019053445482619145,0.11673397771705236,0.16278263679073116,,,,0.0011908754932787534,3,Adam,"[48, 56]",0.019053445482619145,0.11673397771705236,0.16278263679073116,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.019053445482619145,0.11673397771705236,0.16278263679073116,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
235,235,0.5013089776039124,2023-04-05 17:25:09.180865,2023-04-05 17:25:09.441471,0 days 00:00:00.260606,2,57,0.163303842297308,0.1095835255855721,0.20061320672763294,,,,0.0013911629691168476,3,Adam,"[48, 57]",0.163303842297308,0.1095835255855721,0.20061320672763294,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.163303842297308,0.1095835255855721,0.20061320672763294,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
236,236,0.13859757781028748,2023-04-05 17:25:09.442187,2023-04-05 17:25:20.271020,0 days 00:00:10.828833,2,59,0.010403863050938954,0.13258290965049058,0.1874490729071855,,,,0.002011066679619115,3,Adam,"[48, 59]",0.010403863050938954,0.13258290965049058,0.1874490729071855,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.010403863050938954,0.13258290965049058,0.1874490729071855,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
237,237,0.5382549166679382,2023-04-05 17:25:20.272063,2023-04-05 17:25:20.532775,0 days 00:00:00.260712,2,59,0.13825718295106998,0.07693349215354202,0.19075248254000948,,,,0.0042570802389160795,3,Adam,"[48, 59]",0.13825718295106998,0.07693349215354202,0.19075248254000948,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.13825718295106998,0.07693349215354202,0.19075248254000948,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
238,238,0.1308422088623047,2023-04-05 17:25:20.533535,2023-04-05 17:25:31.406689,0 days 00:00:10.873154,2,54,0.00014754792768856539,0.12242535719358842,0.18583225121371746,,,,0.002683744142086981,3,Adam,"[48, 54]",0.00014754792768856539,0.12242535719358842,0.18583225121371746,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.00014754792768856539,0.12242535719358842,0.18583225121371746,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
239,239,0.16872446238994598,2023-04-05 17:25:31.408006,2023-04-05 17:25:41.433658,0 days 00:00:10.025652,2,54,0.025898281182016224,0.1221538580745177,0.19833504404391988,,,,0.0024000873385757486,3,Adam,"[48, 54]",0.025898281182016224,0.1221538580745177,0.19833504404391988,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.025898281182016224,0.1221538580745177,0.19833504404391988,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
240,240,2.8385980129241943,2023-04-05 17:25:41.434433,2023-04-05 17:25:41.687486,0 days 00:00:00.253053,2,53,0.2770464157043868,0.13381788357663124,0.1864781775116496,,,,0.002977310283687433,3,RMSprop,"[48, 53]",0.2770464157043868,0.13381788357663124,0.1864781775116496,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.2770464157043868,0.13381788357663124,0.1864781775116496,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
241,241,0.13943488895893097,2023-04-05 17:25:41.688344,2023-04-05 17:25:52.553137,0 days 00:00:10.864793,2,55,0.010046716777199727,0.10308601504143484,0.17250931120760132,,,,0.002036678702834015,3,Adam,"[48, 55]",0.010046716777199727,0.10308601504143484,0.17250931120760132,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.010046716777199727,0.10308601504143484,0.17250931120760132,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
242,242,0.5858660936355591,2023-04-05 17:25:52.554157,2023-04-05 17:25:52.815258,0 days 00:00:00.261101,2,51,0.18731891445175314,0.11398246845872778,0.15490399356069148,,,,0.00254492875552198,3,Adam,"[48, 51]",0.18731891445175314,0.11398246845872778,0.15490399356069148,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.18731891445175314,0.11398246845872778,0.15490399356069148,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
243,243,0.5006795525550842,2023-04-05 17:25:52.816381,2023-04-05 17:25:53.079881,0 days 00:00:00.263500,2,58,0.009448890501052024,0.13421885492904348,0.17673650242602537,,,,0.0018699075624116516,3,Adam,"[48, 58]",0.009448890501052024,0.13421885492904348,0.17673650242602537,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.009448890501052024,0.13421885492904348,0.17673650242602537,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
244,244,0.1279577761888504,2023-04-05 17:25:53.080712,2023-04-05 17:26:03.997796,0 days 00:00:10.917084,2,56,0.0009828601567992649,0.12241715910349976,0.18603726458560577,,,,0.0010525781982488327,3,Adam,"[48, 56]",0.0009828601567992649,0.12241715910349976,0.18603726458560577,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.0009828601567992649,0.12241715910349976,0.18603726458560577,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
245,245,1156.5494384765625,2023-04-05 17:26:03.998991,2023-04-05 17:26:04.260072,0 days 00:00:00.261081,2,56,0.0003018210289161098,0.12307279061659959,0.4693152692600367,,,,0.050772854633563506,3,Adam,"[48, 56]",0.0003018210289161098,0.12307279061659959,0.4693152692600367,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.0003018210289161098,0.12307279061659959,0.4693152692600367,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
246,246,0.5421356558799744,2023-04-05 17:26:04.261053,2023-04-05 17:26:04.522434,0 days 00:00:00.261381,2,79,0.20077026625424557,0.1462393563145149,0.1854895309196286,,,,0.0010218017880025334,3,Adam,"[48, 79]",0.20077026625424557,0.1462393563145149,0.1854895309196286,,,,"[1302, 193]","[79, 48]","[48, 386]","[386, 1302]",,,,0.20077026625424557,0.1462393563145149,0.1854895309196286,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
247,247,0.38207995891571045,2023-04-05 17:26:04.523255,2023-04-05 17:26:05.217613,0 days 00:00:00.694358,2,59,0.017751969147006746,0.1315725988721258,0.20961729358842332,,,,0.0013488574836222258,3,Adam,"[48, 59]",0.017751969147006746,0.1315725988721258,0.20961729358842332,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.017751969147006746,0.1315725988721258,0.20961729358842332,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
248,248,0.1462964415550232,2023-04-05 17:26:05.218411,2023-04-05 17:26:16.110435,0 days 00:00:10.892024,2,54,0.008778904318465779,0.15675452185470112,0.19658199503899437,,,,0.002107327472094683,3,Adam,"[48, 54]",0.008778904318465779,0.15675452185470112,0.19658199503899437,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.008778904318465779,0.15675452185470112,0.19658199503899437,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
249,249,0.5675699710845947,2023-04-05 17:26:16.111392,2023-04-05 17:26:16.374054,0 days 00:00:00.262662,4,52,0.0004344231509737019,0.12224043575176481,0.16430164038596923,,,,0.0016052926426041044,3,Adam,"[48, 52]",0.0004344231509737019,0.12224043575176481,0.16430164038596923,,,,"[1302, 193]","[52, 48]","[48, 386]","[386, 1302]",,,,0.0004344231509737019,0.12224043575176481,0.16430164038596923,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
250,250,0.1621789038181305,2023-04-05 17:26:16.374827,2023-04-05 17:26:27.225396,0 days 00:00:10.850569,2,56,0.017720705700843036,0.13818894877004542,0.18340797396369038,,,,0.0028287633654738567,3,Adam,"[48, 56]",0.017720705700843036,0.13818894877004542,0.18340797396369038,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.017720705700843036,0.13818894877004542,0.18340797396369038,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
251,251,0.4884500801563263,2023-04-05 17:26:27.226447,2023-04-05 17:26:27.488574,0 days 00:00:00.262127,2,49,0.24203748451916318,0.14975376158596554,0.13037803849953059,,,,0.0011316685733837699,3,Adam,"[48, 49]",0.24203748451916318,0.14975376158596554,0.13037803849953059,,,,"[1302, 193]","[49, 48]","[48, 386]","[386, 1302]",,,,0.24203748451916318,0.14975376158596554,0.13037803849953059,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
252,252,0.4221295416355133,2023-04-05 17:26:27.489387,2023-04-05 17:26:27.967715,0 days 00:00:00.478328,2,61,0.00045270613663542887,0.16291921101057763,0.31106965588369095,,,,0.0014527748890848355,3,Adam,"[48, 61]",0.00045270613663542887,0.16291921101057763,0.31106965588369095,,,,"[1302, 193]","[61, 48]","[48, 386]","[386, 1302]",,,,0.00045270613663542887,0.16291921101057763,0.31106965588369095,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
253,253,0.8008285760879517,2023-04-05 17:26:27.968446,2023-04-05 17:26:28.233695,0 days 00:00:00.265249,0,57,0.07011761454740346,0.0993042656663749,0.15069394166665545,,,,0.025700741753641537,3,Adam,"[48, 57]",0.07011761454740346,0.0993042656663749,0.15069394166665545,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.07011761454740346,0.0993042656663749,0.15069394166665545,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
254,254,0.48114442825317383,2023-04-05 17:26:28.234467,2023-04-05 17:26:28.495999,0 days 00:00:00.261532,2,76,0.027404685645190767,0.12919718620061207,0.21929555533391948,,,,0.0009583395319387916,3,Adam,"[48, 76]",0.027404685645190767,0.12919718620061207,0.21929555533391948,,,,"[1302, 193]","[76, 48]","[48, 386]","[386, 1302]",,,,0.027404685645190767,0.12919718620061207,0.21929555533391948,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
255,255,0.13931073248386383,2023-04-05 17:26:28.496727,2023-04-05 17:26:39.366035,0 days 00:00:10.869308,2,54,0.010564126490574057,0.1392203056517756,0.10551264627062834,,,,0.001863711866832214,3,Adam,"[48, 54]",0.010564126490574057,0.1392203056517756,0.10551264627062834,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.010564126490574057,0.1392203056517756,0.10551264627062834,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
256,256,0.131807342171669,2023-04-05 17:26:39.367028,2023-04-05 17:26:50.221895,0 days 00:00:10.854867,2,58,0.000465450115401612,0.11763886915952133,0.19118471395807635,,,,0.0023689342913689373,3,Adam,"[48, 58]",0.000465450115401612,0.11763886915952133,0.19118471395807635,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.000465450115401612,0.11763886915952133,0.19118471395807635,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
257,257,0.3690544366836548,2023-04-05 17:26:50.223069,2023-04-05 17:26:50.913708,0 days 00:00:00.690639,2,51,0.01927744913201737,0.11373104556396457,0.2031918248025568,,,,0.002535302513458428,3,Adam,"[48, 51]",0.01927744913201737,0.11373104556396457,0.2031918248025568,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.01927744913201737,0.11373104556396457,0.2031918248025568,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
258,258,0.6030176281929016,2023-04-05 17:26:50.914470,2023-04-05 17:26:51.179210,0 days 00:00:00.264740,2,71,0.008591451422817585,0.10586613687032008,0.16500369581322466,,,,0.004608661469880106,3,Adam,"[48, 71]",0.008591451422817585,0.10586613687032008,0.16500369581322466,,,,"[1302, 193]","[71, 48]","[48, 386]","[386, 1302]",,,,0.008591451422817585,0.10586613687032008,0.16500369581322466,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
259,259,0.6357842683792114,2023-04-05 17:26:51.180317,2023-04-05 17:26:51.441826,0 days 00:00:00.261509,3,55,0.023957247330173636,0.12177675718003192,0.13983730827573768,,,,0.001236669314176018,3,Adam,"[48, 55]",0.023957247330173636,0.12177675718003192,0.13983730827573768,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.023957247330173636,0.12177675718003192,0.13983730827573768,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
260,260,0.6282830238342285,2023-04-05 17:26:51.442599,2023-04-05 17:26:51.705984,0 days 00:00:00.263385,1,74,0.00017033828984806755,0.14916827500584795,0.17709918963130702,,,,0.0015907950594074476,3,Adam,"[48, 74]",0.00017033828984806755,0.14916827500584795,0.17709918963130702,,,,"[1302, 193]","[74, 48]","[48, 386]","[386, 1302]",,,,0.00017033828984806755,0.14916827500584795,0.17709918963130702,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
261,261,0.5463144779205322,2023-04-05 17:26:51.706721,2023-04-05 17:26:51.970063,0 days 00:00:00.263342,2,57,0.10918561303506957,0.16695759910709176,0.44862279624905316,,,,0.0010917915759771166,3,Adam,"[48, 57]",0.10918561303506957,0.16695759910709176,0.44862279624905316,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.10918561303506957,0.16695759910709176,0.44862279624905316,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
262,262,0.5117533206939697,2023-04-05 17:26:51.970879,2023-04-05 17:26:52.219684,0 days 00:00:00.248805,2,52,0.00031334584427756174,0.09022592162792514,0.19541070895639093,,,,0.0022533260659770124,3,Adagrad,"[48, 52]",0.00031334584427756174,0.09022592162792514,0.19541070895639093,,,,"[1302, 193]","[52, 48]","[48, 386]","[386, 1302]",,,,0.00031334584427756174,0.09022592162792514,0.19541070895639093,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
263,263,0.5611918568611145,2023-04-05 17:26:52.220545,2023-04-05 17:26:52.482175,0 days 00:00:00.261630,2,54,0.29592758659361285,0.11865718641217433,0.15578368535668435,,,,0.003432160463075327,3,Adam,"[48, 54]",0.29592758659361285,0.11865718641217433,0.15578368535668435,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.29592758659361285,0.11865718641217433,0.15578368535668435,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
264,264,1.015225887298584,2023-04-05 17:26:52.482934,2023-04-05 17:26:52.723651,0 days 00:00:00.240717,2,64,0.015149802130362036,0.14360171631421853,0.16532339434296875,,,,0.0013383239933885639,3,SGD,"[48, 64]",0.015149802130362036,0.14360171631421853,0.16532339434296875,,,,"[1302, 193]","[64, 48]","[48, 386]","[386, 1302]",,,,0.015149802130362036,0.14360171631421853,0.16532339434296875,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
265,265,0.6084412932395935,2023-04-05 17:26:52.724440,2023-04-05 17:26:55.359227,0 days 00:00:02.634787,5,89,0.03602025856837056,0.38030485374953377,0.17905008505918504,0.27136946202339596,0.27207523648871285,,0.0009173082098147473,5,Adam,"[48, 89]",0.03602025856837056,0.38030485374953377,0.17905008505918504,0.27136946202339596,0.27207523648871285,,"[6031, 193]","[89, 48]","[48, 386]","[386, 1302]","[1302, 3088]","[3088, 6031]",,0.03602025856837056,0.38030485374953377,0.17905008505918504,0.27136946202339596,0.27207523648871285,,"[386, 48]","[1302, 386]","[3088, 1302]","[6031, 3088]","[193, 6031]",,PRUNED
266,266,0.47340670228004456,2023-04-05 17:26:55.360339,2023-04-05 17:26:55.624987,0 days 00:00:00.264648,2,58,0.1205969561022119,0.17825823049370926,0.18736199082789703,,,,0.0016816769741905086,3,Adam,"[48, 58]",0.1205969561022119,0.17825823049370926,0.18736199082789703,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.1205969561022119,0.17825823049370926,0.18736199082789703,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
267,267,0.3800930678844452,2023-04-05 17:26:55.625952,2023-04-05 17:26:56.104637,0 days 00:00:00.478685,2,47,0.08745519231886444,0.1553912668144683,0.027609692237856087,,,,0.001340210918791159,3,Adam,"[48, 47]",0.08745519231886444,0.1553912668144683,0.027609692237856087,,,,"[1302, 193]","[47, 48]","[48, 386]","[386, 1302]",,,,0.08745519231886444,0.1553912668144683,0.027609692237856087,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
268,268,1.569726586341858,2023-04-05 17:26:56.105475,2023-04-05 17:26:56.360314,0 days 00:00:00.254839,2,56,0.00021012396400706216,0.12781866895255478,0.16882164346076586,,,,0.0027059973282403623,3,RMSprop,"[48, 56]",0.00021012396400706216,0.12781866895255478,0.16882164346076586,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.00021012396400706216,0.12781866895255478,0.16882164346076586,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
269,269,0.7411221861839294,2023-04-05 17:26:56.361023,2023-04-05 17:26:56.623494,0 days 00:00:00.262471,2,60,0.1584585264547589,0.10301988206082387,0.14783407151134761,,,,0.00012048675762357475,3,Adam,"[48, 60]",0.1584585264547589,0.10301988206082387,0.14783407151134761,,,,"[1302, 193]","[60, 48]","[48, 386]","[386, 1302]",,,,0.1584585264547589,0.10301988206082387,0.14783407151134761,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
270,270,0.14245063066482544,2023-04-05 17:26:56.624520,2023-04-05 17:27:07.597863,0 days 00:00:10.973343,2,53,0.010588725665014077,0.13950559544435862,0.11607503853579534,,,,0.0020724937181112674,3,Adam,"[48, 53]",0.010588725665014077,0.13950559544435862,0.11607503853579534,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.010588725665014077,0.13950559544435862,0.11607503853579534,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
271,271,0.7326771020889282,2023-04-05 17:27:07.598893,2023-04-05 17:27:07.866397,0 days 00:00:00.267504,2,50,0.025054120014526126,0.11534057070972294,0.1938275019642163,,,,7.034942803167148e-05,3,Adam,"[48, 50]",0.025054120014526126,0.11534057070972294,0.1938275019642163,,,,"[1302, 193]","[50, 48]","[48, 386]","[386, 1302]",,,,0.025054120014526126,0.11534057070972294,0.1938275019642163,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
272,272,0.46977463364601135,2023-04-05 17:27:07.867224,2023-04-05 17:27:08.196261,0 days 00:00:00.329037,2,56,0.015147748164864631,0.15750214230812665,0.1763339774748764,,,,0.0010605873507908395,3,Adam,"[48, 56]",0.015147748164864631,0.15750214230812665,0.1763339774748764,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.015147748164864631,0.15750214230812665,0.1763339774748764,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
273,273,0.9381064176559448,2023-04-05 17:27:08.197278,2023-04-05 17:27:08.461441,0 days 00:00:00.264163,2,53,0.010614004001552099,0.1288138284570876,0.2101802057569539,,,,0.007364190814342906,3,Adam,"[48, 53]",0.010614004001552099,0.1288138284570876,0.2101802057569539,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.010614004001552099,0.1288138284570876,0.2101802057569539,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
274,274,0.13057945668697357,2023-04-05 17:27:08.462261,2023-04-05 17:27:19.402857,0 days 00:00:10.940596,2,60,0.0006286863173561785,0.1847685125390288,0.15651179600454806,,,,0.001749157244263826,3,Adam,"[48, 60]",0.0006286863173561785,0.1847685125390288,0.15651179600454806,,,,"[1302, 193]","[60, 48]","[48, 386]","[386, 1302]",,,,0.0006286863173561785,0.1847685125390288,0.15651179600454806,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
275,275,0.14056210219860077,2023-04-05 17:27:19.403860,2023-04-05 17:27:30.338339,0 days 00:00:10.934479,2,61,0.007637998237520714,0.18118659538385445,0.13428480043826296,,,,0.0015410476430879829,3,Adam,"[48, 61]",0.007637998237520714,0.18118659538385445,0.13428480043826296,,,,"[1302, 193]","[61, 48]","[48, 386]","[386, 1302]",,,,0.007637998237520714,0.18118659538385445,0.13428480043826296,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
276,276,0.9842802286148071,2023-04-05 17:27:30.340196,2023-04-05 17:27:30.605951,0 days 00:00:00.265755,2,58,0.0002869447248784711,0.1880779411162827,0.1559601042006433,,,,1.6053706387946096e-05,3,Adam,"[48, 58]",0.0002869447248784711,0.1880779411162827,0.1559601042006433,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.0002869447248784711,0.1880779411162827,0.1559601042006433,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
277,277,0.4914395809173584,2023-04-05 17:27:30.606758,2023-04-05 17:27:30.871424,0 days 00:00:00.264666,2,63,0.12212450757267473,0.11003796444426384,0.14530912784232072,,,,0.0012106731161212472,3,Adam,"[48, 63]",0.12212450757267473,0.11003796444426384,0.14530912784232072,,,,"[1302, 193]","[63, 48]","[48, 386]","[386, 1302]",,,,0.12212450757267473,0.11003796444426384,0.14530912784232072,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
278,278,7911.2333984375,2023-04-05 17:27:30.872254,2023-04-05 17:27:31.140093,0 days 00:00:00.267839,4,59,0.14967000874906464,0.1706495832150661,0.15962379281314015,,,,0.09916983388890925,3,Adam,"[48, 59]",0.14967000874906464,0.1706495832150661,0.15962379281314015,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.14967000874906464,0.1706495832150661,0.15962379281314015,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
279,279,0.4753369688987732,2023-04-05 17:27:31.141123,2023-04-05 17:27:31.407096,0 days 00:00:00.265973,2,55,0.1771194562526104,0.07396465595477131,0.16963720683071065,,,,0.0017051412810473092,3,Adam,"[48, 55]",0.1771194562526104,0.07396465595477131,0.16963720683071065,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.1771194562526104,0.07396465595477131,0.16963720683071065,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
280,280,0.7589709162712097,2023-04-05 17:27:31.407962,2023-04-05 17:27:31.701932,0 days 00:00:00.293970,0,57,0.00023599059949037796,0.164209408908632,0.15028860852276174,,,,0.0009024117908040082,3,Adam,"[48, 57]",0.00023599059949037796,0.164209408908632,0.15028860852276174,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.00023599059949037796,0.164209408908632,0.15028860852276174,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
281,281,0.28508082032203674,2023-04-05 17:27:31.702949,2023-04-05 17:27:32.627856,0 days 00:00:00.924907,2,61,0.02217981403074712,0.1216325756260567,0.12738108360205613,,,,0.001430489581259933,3,Adam,"[48, 61]",0.02217981403074712,0.1216325756260567,0.12738108360205613,,,,"[1302, 193]","[61, 48]","[48, 386]","[386, 1302]",,,,0.02217981403074712,0.1216325756260567,0.12738108360205613,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
